2Theta,Intensity
10.0,0.0038154144686978588
10.160320641282565,0.03899593961200573
10.32064128256513,0.021920461572044678
10.480961923847696,0.036173258891547065
10.641282565130261,0.048899475599830135
10.801603206412825,0.026924793520521684
10.96192384769539,0.025056023182996896
11.122244488977955,0.0036025566679880774
11.28256513026052,0.01342194900509356
11.442885771543086,0.024994125041278
11.603206412825651,0.03396149980604703
11.763527054108216,0.04018695180521878
11.923847695390782,0.01904705665742692
12.084168336673347,0.0032968173452952556
12.244488977955912,0.014407279965399679
12.404809619238478,0.04547967638598069
12.565130260521041,0.010669267678995776
12.725450901803608,0.022606198090884155
12.885771543086172,0.04656030098445109
13.046092184368737,0.0012449613775174007
13.206412825651302,0.03002744587320613
13.366733466933868,0.04750647502068228
13.527054108216433,0.01151514395104824
13.687374749498998,0.02742449596180152
13.847695390781563,0.04545641874433656
14.008016032064127,0.006658472287962508
14.168336673346694,0.026170629033688293
14.328657314629258,0.03752049295510174
14.488977955911825,0.03345066204419569
14.649298597194388,0.023387642987249036
14.809619238476953,0.010242454514889754
14.969939879759519,0.024538294454553522
15.130260521042084,0.01861923446925295
15.29058116232465,0.02387005774257942
15.450901803607215,0.01829451928902965
15.61122244488978,0.041895899715463036
15.771543086172343,0.03843237532597547
15.93186372745491,0.01569973386063311
16.092184368737474,0.0286312666321977
16.25250501002004,0.013802452416534756
16.412825651302605,0.02264214662732002
16.57314629258517,0.017648918297219734
16.733466933867735,0.032869973138987915
16.8937875751503,0.01851755414940176
17.054108216432866,0.022954648894571574
17.214428857715433,0.03596620612545208
17.374749498997996,0.02064959145569173
17.53507014028056,0.045321163458216934
17.695390781563127,0.00902258096013408
17.85571142284569,0.03705594364566322
18.016032064128254,0.02111870218215702
18.17635270541082,0.02132267863424712
18.336673346693388,0.03171899343169195
18.49699398797595,0.026145310051417278
18.657314629258515,0.020744298921972184
18.817635270541082,7.134402813795801e-05
18.97795591182365,0.004613117292337695
19.138276553106213,0.0354697196862608
19.298597194388776,0.026217279838260166
19.458917835671343,0.034808023175849
19.619238476953907,0.04777341615014731
19.77955911823647,0.03414569271877271
19.939879759519037,0.002656434533651184
20.100200400801604,0.01544263424319578
20.260521042084168,0.029629734366179203
20.42084168336673,0.011756020362891927
20.5811623246493,0.04824854997683935
20.741482965931866,0.047252411189697606
20.90180360721443,0.042420044041985544
21.062124248496993,0.02361619981459572
21.22244488977956,0.042073835745223304
21.382765531062123,0.006555532117917333
21.543086172344687,0.015436682865783915
21.703406813627254,0.02314981970923885
21.86372745490982,0.03709236003674298
22.024048096192384,0.024291261439772387
22.184368737474948,0.006843805947123247
22.344689378757515,0.017176826497303992
22.505010020040082,0.016221308503664936
22.665330661322646,0.01502094524896927
22.82565130260521,0.008275070077565198
22.985971943887776,0.02074508871729285
23.14629258517034,0.022406033019123747
23.306613226452903,0.03874501902342191
23.46693386773547,0.039819535413336125
23.627254509018037,0.026119506998712214
23.7875751503006,0.023031515760900758
23.947895791583164,0.038910681585724645
24.10821643286573,0.04436444996894276
24.2685370741483,0.03374594221741428
24.428857715430862,0.04002395825625721
